stress_level,policy,delivery_rate_pct_mean,delivery_rate_pct_std,throughput_bps_mean,throughput_bps_std,packet_loss_pct_mean,packet_loss_pct_std
S0,Agentic,86.23188405797102,0.0,1904.0,0.0,5.917874396135265,0.0
S0,Greedy,98.89035667107,0.0,9981.333333333334,0.0,4.04227212681638,0.0
S0,Static,90.19607843137256,0.0,613.3333333333334,0.0,0.0,0.0
S1,Agentic,82.05741626794259,0.0,914.6666666666666,0.0,37.32057416267943,0.0
S1,Greedy,99.80454067057585,0.0,17701.333333333332,0.0,0.04510599909788,0.0
S1,Static,81.07142857142857,0.0,605.3333333333334,0.0,0.0,0.0
S2,Agentic,95.6453924521929,2.485635264649855,4914.666666666667,2855.230521925215,54.908826441981404,18.814110446125397
S2,Greedy,99.72740825758466,0.08771812704605705,19188.0,2263.055554873641,24.012973510691694,1.809610243369116
S2,Static,84.92079034796292,3.7751695609196676,1034.6666666666667,256.3227132607123,78.6046511627907,101.50623337380398
